SMILES,QED,MW,HBD,HBA,LogP,SA
CC1NC2CCC3C(CC4CCCCC43)NNCC23CCC(CC(F)(F)F)C13.N,0.5058552951305261,416.57600000000014,4,4,4.556600000000002,6.381626618915497
CNCCC1NCCC2CCCC3C4CCC5C(N5CC5CCCCC5)C34C3CN3C2CC1CN,0.5055293335099691,483.7890000000004,3,5,3.4350000000000023,6.285403382504725
CC1CC2(CC2)OCCCC1N1C(O)NC2C(C3ON3C3CCCN(C)C3)SC3NCCC1C32,0.505467674785025,493.71800000000036,3,9,1.361000000000003,6.315187081731708
CCC12C3C(NCCC14CC1C(O)CC5C1C1CCCCC(C)(C)C1CC54)C32C1CCC2CC21,0.5052594786904976,463.7500000000004,2,2,6.276400000000008,7.269987567623213
C.CCC1OC1CCCC1CCCC2CCCCC2CC2CN2C1CC,0.5052522621073573,363.63000000000005,0,2,6.429600000000008,4.98909536971065
BrC1OCC(CC2CCC(C3NNN4CNC5NCCC5C34)CC2)S1,0.5052298167244494,432.4320000000002,4,7,1.551700000000001,5.768832306134013
CCN1CC2CCC(C)C(N1)C(CCN)NCC1CN2OC12CCC(CCC(C)N)C2,0.5048193719794951,436.68900000000036,4,7,1.830300000000004,7.50070327801826
CCC1C(OC)CN2C3(C)NC4N5CCN6C7NC8(C9CC%10C(CN)(N7C9)C%108CC42C13)C6C5,0.5047098541637408,453.6350000000004,3,8,-0.9643999999999933,8.220331941098516
CCC(O)N1CCCC(N(O)CC2(C3CCCCN3)CCCOC3(CC2)CC2CC2C2CC23)C1,0.504681014774226,475.71800000000036,3,6,4.004200000000003,5.895197450055662
C.CCCCCCCC(C)C1C2CNC3NC4C(C5CC6CCC7CC67C5)C4C321,0.5030349685321828,398.6790000000003,2,2,5.824900000000006,6.284474488618158
CCCC(O)CN1CC(NC2CC3C(CCC3CC3CCCC4CC4C3)CN2)CN1CC,0.5024498747773556,446.72400000000033,3,5,3.8363000000000023,5.234106655547301
CCC(O)NC1CCCC(C2C3C4CC4(NCNC4CCCCC4)C23)C1,0.5022155088553439,361.57400000000024,4,4,2.9671000000000003,4.995137134112442
CCCCCCCNCCCC1CCC(C2C3C4NCC3N2CN4)C1,0.5021886965699591,348.57900000000006,3,4,2.9019000000000004,5.642671099429082
C.CCC1OC1CC1NCNC(O)C1CN1CCCC2(NC2CC)C1CC,0.5013080586474062,382.5930000000002,4,6,1.638500000000002,6.158734045827215
CC(CCCCC1CCC2C(C1)CC1CCCCC12)C1CCNNNCNC1,0.5010515501044001,390.6600000000001,4,4,4.591300000000002,5.173795917311367
C.CC1C(F)CCCC1C1CC2CC3C(CC4CC4C(F)F)CC2C3C1,0.5002564042362642,370.54300000000006,0,0,6.9865000000000075,6.333844682302552
COC1CC2NCNC(N3C4CN(C5NC6OC67CC6C8CCC69C8C579)CC43)C2CC1OC,0.4998970791685717,455.60300000000035,3,8,-0.2896999999999941,1.1310563065592234
C.CC1CC2CCCCC2C1C1CCC(C2CCCC(C3NCNC4NCCC43)C2)C1C,0.4998822457026298,443.7640000000002,3,3,6.008100000000005,5.402636651610086
CCC1CC2CC3CCC4CC4CC3CC2C1CCCC1NCCCCCCC1C.O,0.49935107539536605,431.74900000000036,1,1,7.015100000000009,5.232703474282756
C.CCC(O)N1CCC23C(NCC4C2C2C5OC6CCCCC6C5C45CN2CNC5N)C13,0.49866286627890366,445.6520000000003,4,7,0.7329000000000043,7.859649116325959
NCCC(O)N1CCCC(N2C3C4CCCC4NCC32C2CNCS2)C1,0.49860592143704136,381.5900000000002,4,7,-0.02459999999999618,5.57076911791811
CCC(O)NC1CCCC(C2CCCCCCNCC(C3C4CCC(C)CC43)N2)C1,0.49820187395555987,419.69800000000015,4,4,4.425900000000003,5.135719278723863
CCCO.ClC1CCCC(CC2NCC3C(N2)N2CC34CC3CC5CCNCC5C324)C1,0.49793664572322244,451.09900000000033,4,5,2.7277000000000013,6.8572178429998845
CC1C(C2NNN3CNC4NCCC4C23)CCCC1C1C(C)C1O,0.4974613792615454,335.49600000000004,5,6,0.22390000000000204,5.77675344497833
CCCC1CCC1CC12C(CNCO)C1(C)C1C3CCCC45CC2C12CC(O)C4CC352.F,0.49697565848834563,445.6630000000003,3,3,4.724300000000006,7.748562304335209
CCC1NCC(CC2C3N2C2CCNC4CC5C6CC7CC89C%10C8C%109C7C6C5C423)C12CCC1(CC)CC1C2C,0.4967874424077496,525.8250000000004,2,3,5.158300000000004,7.904682186017789
NCC1CCC(N2CC2CCC23CC2C2CC3C(N)C34NC5CC6(CC23)C(N5)N64)C1,0.49665403087817533,410.6100000000001,4,6,0.5808000000000038,6.761606317137106
CN(C1CC2C1C2S(O)(O)C1C2CCC34CC3C214)C1NCNC2NCCC21,0.4958635327025546,392.5690000000001,5,6,1.266200000000002,7.140058612987139
C.CC12CC3OC(CF)CCC3CCCCCCN3C(CCO)C4C5CCC5C4C1CCCC32,0.4954632462932617,477.74900000000025,1,3,6.623800000000009,6.649729144070707
CCCCC12CC1C(CC1C3CC4C5C(C6CCCCN65)C413)CC2C12C(C)N1C1N2C2CC3CC321,0.4953643731990585,471.7330000000003,0,3,5.162200000000006,7.236286865191717
OC(NC1NC2CCCC(C3CCC(CCC4C5C6CC6C45)CC3)N2N1)C1CC1,0.49516699049696844,400.61100000000016,4,5,2.9749,5.28932287576753
CCC1(C)ON1CCCCC1CCC2CCCCC2C(C2NO2)CC1C,0.4949881568990055,364.574,1,4,5.249800000000005,4.978485853884846
CC1C2CC3CCCCCCCC3NC2CCC2C3(O)NC4C5CCC(OC(F)(F)F)C4C5C123,0.4945307933888805,482.63100000000014,3,4,4.961100000000004,7.416575162782664
CCC(CCC1OC1CC)C1CCCC2NC(NC3CCC(C4CCOCC4)CC3)N2C1,0.49443054779211854,447.7080000000004,2,5,4.860200000000004,4.855785869813385
COCCC1NCCCCC2CCCCCCCCCCCCCCC2C1C(C)C,0.49423111669084585,421.75400000000025,1,2,8.14460000000001,4.121190743613521
CC1CC1CC1CCC2C3CCCCCCCCNCCCCCCCC3C2C1,0.49415330685332803,401.72300000000024,1,1,7.985500000000009,4.45692607397694
C.COC1CC(CC2CCC3CCC(N4CCOCC4)NC3C2CN)CC2CCCCCCCCC21,0.4932645268260711,505.83200000000045,2,5,5.815800000000005,5.3768810383708265
CC(C)C1CCCN(C)CCC2CCC21N1CC(C(N)O)C(NC2CCC(F)CC2)N1,0.49315625041427735,439.66400000000016,4,6,2.4330000000000016,5.521675148228499
CC(CCC1C2N1C1NC3C4CC5NCNCC5C4C34CCNCC124)CC1OC1(C)C,0.4928849414165472,427.6370000000003,4,6,1.0854000000000033,6.992463568094564
C.COCCC1CC2CC(C3CCC4CC5CCCCC5C4C3)N3CNC(NC1CCOC)NC23,0.49282327713578084,490.7770000000002,3,6,4.366700000000004,6.214961242069547
CCCCCC1CCCC2NCCCCCC3CC3CC3CCNCC3C2CC1C,0.4927561565917258,416.73800000000017,2,2,6.793300000000007,4.837338235608502
CCCCCCCCC(C)C1(CC)CCN(C2NCNC3CCCC32)C1C,0.4916248111419599,377.6610000000002,2,3,5.508800000000004,4.824088882377243
COC1CCCCCCCCC2NC(CC3CCCC4CCCCC4CC3)C2CCC1N,0.49154352098540727,446.7640000000004,2,3,6.976700000000007,4.771872281376946
CCC(CC)N1CC(C2NC(C3CNN(CC4CCC4C)C3)CN3NCCC23)CN1,0.4914308535529055,419.66200000000026,4,7,1.0132000000000043,5.80666441260502
C.CC(C)CCC(C)C(C)CC1CCCNCCC2CCCCC2CCC1,0.4913875330791231,379.7170000000002,1,1,8.08740000000001,4.247650148673195
CCS12OCC3CC4C(CCCCC3N1O2)COC(N)CC1NC2CC(C(C)(C)C)CCC2C14,0.49099789661886706,495.7740000000003,2,6,5.138700000000004,6.369069169787845
CC1CC1CNCCC1CC2C3CCC4C(CN3)C2C14C1CCC2CCCC2C1C.N,0.4907695525903976,427.7210000000003,3,3,5.496800000000004,6.662572850365432
CCCC1C2C(C)(NC(N)C23CC3C)NN1CC1CCC(C23C4C5CC52N43)CC1.N.O,0.4891988730110274,432.65700000000027,4,6,1.5745000000000027,7.51358384856235
C.CCC12OC1CCCCCCCCC2N1C2C(C(N)O)C(CC3CCC4CC4C3)N21,0.48862798786936024,433.6810000000002,2,5,4.633600000000003,5.876172045548006
CCC1C(C2C3CCC4CC3CC3CCCCCCCC3CC(O)CC42)CC2N1C21CN(C)N(C)C1,0.48842868140091217,497.8120000000003,1,4,5.800100000000006,7.237063993635914
COCC1CCCOC2C3OC45C6C(CCC7(C3C)C6CC4N7CCN25)CC2CC3CCNCC3CCCCCNC2C1,0.48839914844297105,596.9010000000002,2,7,4.459400000000004,7.005530392878194
C.CC1CC1CCC1CC(C2CC3CCCNNN32)CC2CCCC3CCC4CC4CC3C21,0.4879760269241378,455.7750000000004,2,3,6.799500000000007,5.385436618227829
CCC(O)N1CCCCCC2CCC(C3CC4C(C3)C4OC3CCCCC3)C3C(N)NCC3C2C1C,0.4879658923991785,501.80000000000035,3,5,5.116000000000004,5.692877419004108
C.CC1CCCCC1CCC1CN(N(C)CCCCCC2(O)CC2C)CC2OC(N)C12,0.48764457093260677,437.71300000000025,2,5,4.638700000000004,5.270535413504811
CC1C2C3CC4CC(C3)C(C2O4)C2C34CCCN5CN6CCOC7C6CC56N(CC3)CCC12S46C71NCC2CC21,0.4875118032449831,564.8400000000004,1,6,3.2166000000000032,8.303104686710897
C.CCCC1CCCCCC(C)CCCCC2CC2CC1C1CC1,0.4870259731720125,334.63200000000006,0,0,8.251800000000006,4.071227273259176
CCCCCN1OS1(O)N1CCC2(C1)N(C)C1C3CCNC3NCN12,0.48620941013439556,372.5390000000001,3,8,0.9182000000000029,6.301880439423433
CCC(CC)N1CC(C2NC(C3CNN(CC4CCCCC4)C3)CN3NCCC23)CN1,0.48598321123802973,433.68900000000036,4,7,1.547400000000004,5.400849221885075
CC1CC1(O)N1CCCC(C2CN3CNC(N)C3C(C3CCC(OC4CCCCC4)CC3)N2)C1,0.48496419818202646,475.7220000000005,4,7,2.1914000000000025,5.142323429199932
CC1CC1(N)S12OC13C1C(N4CC45NCNC4NCCC45)CC1N32,0.4848769192019317,350.49200000000013,4,7,-0.8160999999999969,7.410224601009987
CCCCC1CCCCCCCCCCC2CCCCC2CC1C,0.484695946770496,334.63200000000006,0,0,8.540000000000004,3.6625804962977107
CN1CC12CC2C12CC3C(CCCN(CCC4CCC(OC5CCCCC5)CC4)C4(C5NO5)CNC34)C1C2,0.4845358308865699,524.7940000000003,2,6,4.2984000000000036,6.111705416840231
CCC1CC(CCN)(N2NCC(C3CC(C4CCCCCCOC4)CC4NCCCC43)N2)C1,0.484527260684036,461.73900000000043,4,6,3.578700000000003,5.50018274864491
CCCC1OC1CCCN1CC2C(CC)CNC13CC1C(C4C5CCC6CC6CC54)CCNC1C23,0.48450871222588826,481.7690000000003,2,4,4.888000000000004,6.462672390302014
C.CC.CCC(O)N1CCC(C2C3C4C(C5NCC(O)N5)C4C4NCCCC423)C1,0.48391666139465606,408.6310000000002,5,6,1.3965000000000019,6.401818559022593
CSC(O)NC1CC2C3C4CC5CC(CC(F)(F)F)CCN5C45NCC5CCNC23C1,0.4834526731042107,460.61000000000024,4,6,2.324,6.730524928048704
CCC(O)CCC(C)C1C2C3CC4CC(N3)C35CNC(C67CCCC6(OS(C)(C)F)C7)C3C42N15,0.48322130054075835,493.7330000000003,3,5,3.5103000000000018,6.790314160028824
OC(NC1NC2CCCC(C3CCC(CCC4CCCCC4)CC3)N2N1)C1CC1,0.48252820837021326,404.64300000000026,4,5,4.043300000000002,4.435753705805487
C.CCCCC1CCCCC2CC2CCCCCC1CCC,0.48221858168132054,308.594,0,0,8.005800000000008,3.8375444489981705
CN(C1CC(CS(O)(O)N2CC3C4CC342)C1)C1NCNC2NCCC21,0.48207875831843544,369.5350000000001,5,7,0.4785000000000025,6.303855385252252
CCC(O)N1CCC(CC2C3CCCCNC34C3C(N24)C24NC2C(O)N34)C1,0.4820313630976384,375.51700000000005,4,7,-0.7364999999999957,6.566638754331664
OC(NC1NC2CCCC(C3CCC(CCCC4C5CC45)CC3)N2N1)C1CC1,0.481483781758401,388.60000000000014,4,5,3.1190000000000007,4.917069788101207
CCC(O)N1CCCC(NCCC2CC3C(NC2C2CCCCC2)ON2CC(Cl)CCC32)C1,0.4810993891189341,483.1410000000004,3,6,3.6766000000000023,5.22743067385257
COC1CC2NCNC(C3CCN(C4NCC(CC5CCCCC5)CN4)CC3)C2CC1OC,0.4808866403551406,463.7110000000004,4,7,2.088900000000003,4.900982110560563
CC.COC1CC(OC)CC(N(CCC2CC2C)C2CCC3NCC(C4CNN(C)C4)NC3C2)C1,0.480636888893099,493.7810000000003,3,7,2.8605000000000045,5.531579407753641
C.CCCC(O)N1CCCC1C1NC(C2CCC(CC3CCCC4CC4C3)CC2)C2CNCCN21,0.4805848000529292,488.80500000000046,3,5,4.7999000000000045,5.086781299773862
CC(C)C.NCC1NC2CCCC2C(CC2CCC3ONCCC4CC4(N)C3C2)N1,0.4803086218740007,421.67400000000015,5,6,2.480900000000002,5.671666340430499
C.CCCCC1CCCNNCCC2C(CCCC3C4CC4CC23)CCC1CCC,0.4802321053825776,418.75400000000025,2,2,7.592000000000009,5.095342760734541
CC12CC3CCC1CC3C2CCC1CCCCCC2CC2CCCCC1,0.48014900592906445,356.6380000000002,0,0,8.005800000000008,5.630196644279678
CCC1(O)CCCCC1CN1CCC(C2NNN3CNC4NCCC4C23)CC1,0.4794341535102989,392.5920000000002,5,7,0.5880000000000039,5.213438977177713
CC1CN(C)C1C1CC(C(C)(C)C2CC(C3CCNC4NCCC43)CCCN2)N1.N,0.47915543689730083,420.6900000000001,5,6,2.158600000000003,5.530213977131147
CCCC1CCCCCCCCCCC1CCC1CCCC1C,0.4790896552711044,320.6050000000001,0,0,8.149900000000008,3.824318647830321
C.CCCC1CCCCCCCCCCCCCCCC1CCC,0.4786182377823276,338.66400000000004,0,0,9.3202,3.0505008502106534
CCCC1C2COCC23C2CC(C13C)C13OC14NC1CC23CCNC4SC12CC2CC(C)COC1CN1C,0.4773500774668783,541.8020000000002,2,7,3.6579000000000024,7.771310710070602
COC1C(OC2C3CC4CC5C4CC3C52)CC23C4NCNC2N2CCN(C5CC6C7CCC8C(C7)CC6C8N5)C(C14)C23,0.4772883839009484,573.8260000000004,3,7,2.280600000000005,7.150564771785543
CCCCC1C2CCC3(CCC4CC4CC3)CNCCCCC34CC5C(CC3C4C)C2C15,0.47679055905347933,437.75600000000026,1,1,7.697300000000009,7.510895676656025
CCNC1C2C3NC4C5C6CCC(CN6C(O)CC)C4C4(OC14S3)C(C1CCC3C4CC(C)CC4C31)N52,0.47633209729881854,526.7910000000003,3,7,2.6666000000000016,7.512697652350894
CCC1CC2(CCN)C1N1C(C3CC(C4CCCC5(N4)NC5C)CC4NCCCC43)CCN12,0.47605059076795375,456.72300000000024,4,6,2.401900000000003,6.359506975217428
COC1CC(OC)CC(N(CCN2CCCC2)C2CCC3NCC(C4CNN(C)C4)NC3C2)C1,0.475440384313074,478.7260000000002,3,8,0.8840000000000059,5.145413382104169
CC1CCCN2CCCCC3CCCN(C)C(C3)C2CC23CC(OC(F)(F)F)CC2C3C1,0.47535856692669365,456.63700000000017,0,3,6.082700000000007,6.417389055572288
NCCC1(N2CC(C(N)O)C3NC4CCC(F)CC4N32)CCN2CC3CCC(C3)C1C2,0.4753125889269984,436.62000000000035,4,7,0.4402000000000026,6.843959281056673
CO.COC1CCCC(C2CCN(C34NC5C(C6CCCCC6)C5C3O4)CC2)NCNCC1,0.47529770765481716,464.69500000000045,4,7,2.251900000000002,5.514317782516851
C.C.CCC1ON1C1CCC2CCC(C(N)O)CCCC3CCCC3CCC21,0.4749659129571054,396.6600000000003,2,4,5.690600000000005,5.317415910287317
C.CC1C(CCCCCF)CC2CCCC3CC4C5CCNC4C(CCC1C2)C35,0.47471992549525793,405.6860000000002,1,1,7.255200000000008,6.6012554284069305
CC.CCCCCCOCC1CCC(C2NNN3CNC4NCCC4C23)CC1,0.47417856125581737,395.6360000000002,4,6,2.9742000000000024,4.7323138968202265
CCC1CCC(C2NCC3CNC4CCCC3C42)CCC(N)(N2C3CCC4C(C3)C42)C2(O)OC12,0.47417470554732843,470.70200000000034,4,6,2.4040000000000026,7.685382667971824
CCC1NC2C3C(O)C(CC4CC4C)CNC23CCCCCNCC1CCCC1CC1F,0.474105115529313,449.6990000000003,4,4,4.026300000000002,6.441489609531365
CCCC(O)N1CCCC12CC1C(C3CCC(CC4C5CCC6C7C6C547)CN3)CC2C1(C)CCN,0.47374333800503915,481.76900000000035,3,4,4.6109000000000036,7.518197216983584
CCC1C2C3C4CCC5CCCCCC6CC67CC7CC5C43C12CCC1CC2CC2C1.N,0.473514518769206,435.74000000000024,1,1,8.26970000000001,6.666368793568468
OC(NC1NC2CCCC(C3CCC(CCC4CCCCC4)CC3)C2N1)C1CC1,0.4733625084181651,403.65500000000026,4,4,4.485000000000003,4.4783885532741445
CC(C)C(NCNC1CCC2CC(CCCN)C2C1)C1CN2C3CC3N2C1.CC1CC1C,0.4730328999347074,445.74000000000024,3,5,3.6570000000000036,5.3524846464581675
CCCCCCCCC1CCCC(C)C1CC1C(O)NC2CCCCC21,0.47269927331218015,363.6300000000001,2,2,6.276100000000008,4.406163317606351
CCC1CCNCNC(N2CCCNN3C4CC5C6C7C(CC53)N(CN6C4)C7C2)C1C1COCCC1CC(C)F,0.4725169462721692,559.8190000000004,3,8,1.8935000000000057,6.262809519829525
CCC1OC1(C)CCC(C)CC1CCC(C2NNN3CN4C5CNC4C5C23)NC1,0.47206672114686216,404.6030000000001,4,7,0.9913000000000038,7.008586982491985
CC12CCC3CCNC4CCC5C6(CCCCCC(C7CC8CC8C7)CC6)C45C3C1C2,0.47168487174009727,421.7130000000002,1,1,7.203700000000008,6.313595521403553
CCCCN1C(CC)C23C4CCCC56C(C(CC)CCC7CC78CO8)C5C6C4NN2CCCC13,0.47066680739760713,467.7420000000003,1,4,5.228300000000005,6.90808823384514
C.OC1NC(C2CC3N4C5CCCNCCCC53C24)C2CC3CCC3C3OC[SH]3N12,0.4705615209340478,436.6660000000001,4,6,1.8055999999999996,6.584128786438786
C.CC(O)C1C(C)C(C2CCCC(CN)C2)NC1C1CCC(CC2CCCCC2)CC1,0.4705395316631581,434.7530000000004,3,3,6.1379000000000055,4.600942359331295
CNCCCC1CC(CCC2CC3CC(CCO)C4CCCN(C3C2)C4CN)C1C,0.4704359695706992,419.6980000000002,3,4,3.8748000000000022,5.754638056826715
CSC(O)NC1CC2C3C4CC5CC(CC(F)(F)F)CCN5C4C(CN)CCNC23C1,0.47038615057842736,462.62600000000026,4,6,2.3518,6.219080996411925
CCC(O)NC1CCCC(C2CNC3NCC(Cl)C3C2)C1,0.4703613901203476,315.8890000000001,4,4,1.6255999999999997,4.911629756267169
CC1CC(CCN)(N2NCC(C3CC(C4CCCNCC4)CC4NCCCC43)N2)C1,0.47001290490597447,418.67400000000026,5,6,1.9814000000000016,5.114959913076234
CC1CC1CCC1CCCCCCC(CC2CC34CCCCC3C24)C1C,0.4699834590045278,356.63800000000015,0,0,7.861700000000009,5.624158708225455
CCC(CCNC(O)CC)CC1CCC2N3OC3C23CCCCCCCC13,0.4693404187342863,378.6010000000003,2,4,4.823200000000004,5.848671436273201
CCC(O)NC1CCCCC2C3C4N(C45CC4C6C(C)C6C45)C23C2C3CNC2C3CCC1,0.4687666456430981,437.6720000000002,3,4,3.2045000000000012,6.186005580580997
C.C.CC1(C)CC1CCCC1CC2CC3NC4NN5CN5CNC4CC3CC2CCCCN1,0.4685248373195922,462.7710000000003,4,6,4.261600000000004,6.230694523192077
CCCC1C(CCCCCC2CC2C)NCC2CCCCCCCC21,0.467972849814669,347.63100000000026,1,1,6.957700000000008,4.555047747115742
C.CCC1CCC2CC1C1CC1CCCC1C3C4CCCCC4C13C2,0.4677706614486138,342.6110000000002,0,0,7.327500000000009,6.361870910153972
C.CCCC1CC1(CC)CC1CCCCCN2C(CCC1)CC1CC3CC3C12,0.467109051492028,387.6960000000002,0,1,7.688400000000009,5.185327167113394
C.CCC(O)N1CCC2C1NC13CNCC4C1(NC23)C1C2CC35C6C3C5(C63OCCCC5C6C5C63)C241,0.466735538743642,490.69200000000035,4,6,1.2078000000000029,7.69937192084113
CCCCC1CCC2C(CC3CC4C3CCC3CC3C3CCCCCCC34)C2C1C.N,0.46667496907245143,427.76100000000025,1,1,8.905800000000008,4.995681275249373
CC1CCC(N2CCC(CCNCCN3CCNC3C3C(C)CC4C5C4C53)CC2)CC1C.N.O,0.4664848092814142,477.78200000000027,3,5,3.219400000000003,5.532836648034316
CC1CN2CCC3CNCCC(C4C5CCCC4NC5)CC3CCNNC(CCN)C12,0.46566499515465043,432.7010000000002,5,6,1.532200000000004,6.357426736677976
C.CC(CN1NCCC12CN1C(O)NCC(C)C3(C)CC34OC4C12)C1CN1.CC1CCCCC1,0.46490864733781295,477.7380000000004,4,7,2.5131000000000014,6.900903281988586
CC.CCS1(C)N2C3CC4(C(C)C4(N4C5C6C7C(C8(F)CC8)CCN6C74C5C(N)N)CC3C)N21,0.46485293879481776,492.7530000000004,2,6,2.845100000000002,7.8855480121673125
C.CCCCCCC1CC2CCC3CC2C(C1)C1CCN2N1C31C(CN)CC21CCC,0.4644247913439368,429.7370000000003,1,3,6.226400000000006,6.487136029308422
CCC1CCCCC(CCCC2CCCCCCCCCCC2)CC1,0.4644160391753348,348.6590000000002,0,0,9.074200000000001,3.036082899727317
C.CCCCCCC(C)CC1CC23NC4C5CCCCCCCC5CC4C2C3N1,0.4636739171077202,402.71100000000024,2,2,6.686600000000007,5.883151508216292
CCC(O)NCC1CCCC(C2CCC(C(N)O)C3NC(C)C(C)C23)C1,0.46352073123463683,367.57800000000003,5,5,2.0267000000000004,5.180453976605818
COC1CC2NCNC(N3CCN(C4NCC(CC5CCCCC5)CN4)CC3)C2CC1OC,0.4632812615311766,464.6990000000004,4,8,0.9520000000000046,4.899687423804022
CCC(CC)C1(CC)CC(C2NC3C4CC(CCC5CCC5)NC4C3N3NCCC23)CN1,0.46322528472619623,443.7240000000002,4,5,3.4094000000000024,5.909853046743763
C.CCC(O)NCCC1CC2C3C(NC4(C)CC34)C(C(N)O)CC12F,0.46294015575816755,357.5140000000001,5,5,1.3386000000000002,5.993848685431313
C.CC12CC1N2NC1CCC(C2NNN3CNC4NCCC4C23)CC1,0.46293933082275335,349.5270000000002,5,7,0.0908000000000031,5.813822420765704
COC1CC(OC)CC(N(CC2C3CCCN32)C2CCC3NCC(C4CNN(C)C4)NC3C2)C1,0.46290988203158595,476.71000000000026,3,8,0.6348000000000062,5.633173761383357
CCCCCC1CC1OC1CCC2C3C4NCC5C6C(C)C4C5(CN1C23NC)N6C(O)CC,0.46191357521406473,458.6910000000002,3,6,2.574300000000002,7.643452587689576
CCC1CC1(C)C12CCC(CCCCCC3CCCNCC3)CCC1C2,0.461832990125298,359.64200000000017,1,1,6.959300000000008,4.253351674422673
CC1CC1CCCS(O)(O)C1C2CC(N(C)C3NCNC4NCCC43)C21,0.46140856500273053,384.59000000000015,5,6,1.9039000000000015,5.920052039516348
NCCC12CC3CN(C4CCC5CC(C6CCC7(N)CC67)CC6C(CNN1)NC56C4)C32,0.4610269855834757,426.65300000000013,5,6,0.9188000000000038,7.965126478470532
CCCC1(C2CC3CCCCCC4C5CCCC5C4CC3CCC2O)CCCCC1CC,0.4609578499903892,442.77200000000033,1,1,8.783000000000005,5.102697861251498
CCC(O)N1CCCC1(C)C1NC(C2CCC(OC3CCCC(OC)C3F)CC2)C23C(CC4NC42)C13,0.46091460229056985,505.71900000000034,3,6,3.3672000000000013,6.302435217856055
CCOC1CC2C(CC1OC)NCNC2N1CCN(C2CC3CCCCCCCNC3CN2)CC1,0.4606642506469341,492.75300000000044,4,8,1.5271000000000048,5.553032228929379
C.CCCC1C2CCCCCCCCCCCCC3C4NC4C3C2C1C1CC1(C)C,0.4605399202784129,415.75,1,1,8.228300000000008,5.175572158602604
C.CCCC(O)N1CCCC(C2NCCN3CC3CC(C3CCC(OC4CCCCC4)CC3)N2)C1,0.46024529027761285,492.79300000000046,3,6,4.322900000000003,5.159508403126751
CC1NC1CCCC1C(C)NC2CC3C(CCCCCC4CNCNC43)NC21.F,0.4601840613264908,409.6380000000001,5,5,2.091900000000001,6.043418839807882
CC1(NC(N)N2CC2)CC2CCCC(C3CCC(C4C5C6OC6CN45)CC3)N2N1,0.45998519297847623,402.58700000000016,3,7,0.6217000000000033,5.51850008635639
C.C.CC1CC1CCC1CCCC1CCC1CCC2CCCCC21,0.4598882249531202,334.63200000000006,0,0,8.107700000000008,4.382251107657185
C.CCCC1C2CCCCC3CC3CC2N1CCCC1CCCC1CC,0.45961391486840586,361.6580000000002,0,1,7.298300000000009,4.893637615136937
C.CCCC1(C2CCC(C3CC(C4CCC5CC5CN4)CC4CCCCC43)N2)CC2CCC21,0.4595242657175885,454.7870000000003,2,2,7.180200000000008,5.314381360130664
C.CCCCCC1C2CCCCCC2C1CCNCCCC,0.45871679548529354,309.5820000000001,1,1,6.425100000000007,3.677398946317026
NCCC1NNC2CCC1CC2C1C2CCCNC2CC2OCCC3C(F)C3C(N)C21,0.4585569426265308,435.6320000000002,5,6,1.3011000000000021,6.484848874922568
CCC(CC)N1CC(C2NC(C3CNN(CC4CCCOC4)C3)CN3NCCC23)CN1,0.45822910533777383,435.66100000000034,4,8,0.3937000000000053,5.634074108964488
CCCCC1CC1CC1CC2CC2CC1CNC1NCCCCC2CCN(C)CC2CC1C,0.45770338916575803,457.79100000000034,2,3,6.148400000000006,5.452078699613482
CC1CCCN1.CCCC(C)N1CC(CCCCC2CC(F)CN2)CN1.CNC,0.4575405043403409,415.6860000000001,4,5,3.4657000000000027,4.774087422052425
C.C.CCOC1CC23C(CC1OC)NCNC2N1CCC(C2NCCCC4CCC5C6C(CN2)C456)CC13,0.45715670509979767,517.8030000000005,4,7,2.9694000000000047,7.348219692353731
CC1C2C(CN2C2CCC(NC3NCC4NC5OC5C(C5CCC6C7C5C67)C4N3)CC2)N1C,0.4568742376384064,454.6630000000003,4,7,0.333800000000005,6.671449251280965
CCCC1C(CCO)N2C13CC1C4CC(CCCC5CCCCCC5)C1C423,0.4567525595671833,371.6090000000002,1,2,5.387000000000006,6.800809087813852
CC1C2C3CCC4CCCCCCCCC4C24C12CCCN1C5N6C7C(CC6C5(CCN)C1C324)C1C2NCNN2CCN17,0.45673603867558177,587.901,3,7,3.5762000000000045,7.106803300122274
CCC1C(C)C2CCCCC(NS(O)(CC)C2)N1C1C(C(C)N)C2C3CC(C)(C)CCCC1N32,0.45663729080600773,494.8340000000004,3,5,5.402300000000004,6.963864617588559
CCC1(O)C(F)C2CC(NC34CC(C5CCCCC5CN)C5C3CNC(O)C54)CCC21,0.4566170003756621,435.62800000000016,5,5,2.1613000000000007,6.82545448627948
CCC1CC(CCN)(N2NCC(C3CC(C4CCCC5(C4)OC5C)CC4NCCCC43)N2)C1,0.4565768800679673,459.72300000000035,4,6,3.329500000000003,5.962424088470782
CCCCC1C(C2C(CC)CCCC3CCCC32)C(C)N2C1N2CC1CC2CC23NCCC13,0.456196874173659,453.7590000000002,1,3,6.300500000000007,6.186655571163807
CCCN(O)C1C2N3CC4CCCCC4C3NC12NC1CCC2C(C)C1N2C(O)CC,0.4560326237188513,433.64100000000013,4,7,1.7553000000000019,6.550306117252208
CCC(O)N1CCCC(NC2C3C(N)NC3CC3C(C4C5C4N4C(C)C54)N32)C1,0.4559282741703953,388.5600000000001,4,7,-0.8748999999999945,6.224015405263175
