SMILES,QED,MW,LogP,HBD,HBA
CN1CCCCCCCCCC2C(C3CCCC4(CC4)C23)C2C3CCC(CCNCC1)C2C3,0.4184,454.79,7.137,1,2
C.CC1CC1C1CC(C)(CC2CCC(CCC3CC4C5CCC6C(C(C)C5)C3C46)C2)O1,0.4181,426.73,7.977,0,1
CC1NC2CCCC(CCCCCCN3CCCC(C4CC4)C3)C3CC(C4CC5COC(O)N(C5)C4)N(C2)C13,0.418,542.85,4.523,2,6
CC.CCCCC1OC12CCCC13CC4CC5NC4C4C(C1N5CC32)C41CCC2CCC3CC3CCC21,0.4177,506.82,7.001,1,3
CCC.CCC1CCCC2CCCC(C2)C(CC2(C)CC2C)CCC2(CCCN2C)CC1,0.4177,445.82,9.496,0,1
C.COC12C3C4CC5(O)CN6C7CCCCCCNC6N4CCCC7C54CN5NC35C41CC21CC2CCCC(C2)O1,0.4176,567.82,3.013,3,8
C.CCC(CC)NCC(CC)C1CCC2NC(NC(O)C3CC3F)SC2C1,0.4176,403.65,3.85,4,5
C.CC1C2CCC3CC45NCC67C8CC8C6C7C4NCC5C(O)NCCC31C2N.CCCC,0.4174,458.74,2.932,5,5
CCC1CCCCCCCCCCCCCCCC2CC2CCCCC(C)C1,0.4174,390.74,10.1,0,0
CCCCC1CCCCCCC2CCCCCCC3CCCCCCC3CCCN2CC1,0.4174,445.82,9.929,0,1
CC.CCS1(O)CC2CCCCC(N1)N(C1C(C(N)N)CN3CCC(C)(C)CCCC13)CC2C,0.4173,499.85,4.795,4,6
CCC(F)C1CN2N3C4C(N5CCC6CCC(C5)N(CCCN)N6)C2(C)C3(C1)C4C(C)N.CN,0.4173,480.72,0.479,4,8
C.C.CC(C)C1(O)NCC12CCN1NC(C3CCC4OC5CCCCC5C4C3)C3C(N)CC31N2,0.4172,477.74,2.545,5,7
CCCCNC12CCC3(CNCC4C(C)CCCC4C1C3)C(NC1CCC(O)CC1)N2,0.4167,432.7,3.337,5,5
CCCCC1CCC2CC1(CCC)NCC1CNCCCCC3ON(C)CCC3NCCCC1CCN2,0.4167,519.86,4.847,4,6
C.CC1(C)CC12CCCC1CCCC(CC3C4CC56CC7CC5CCCC7C346)C1CC2,0.4165,422.74,8.888,0,0
CC1CC(C2CNCC(C(O)NC3CCC(OC(F)(F)F)CC3)C2)CNC1N.Cl,0.4161,444.97,1.92,5,6
CCC(O)NC12CCCNCCCC(CC3CCC(CC4CCOCC4)CC3)NCCC1C2,0.4161,463.75,4.588,4,5
C.CCCCCCNCC1CCC(C2NNN3CNC4NCCC4C23)CC1,0.4161,380.63,2.157,5,6
COC1CCCCCCC2C(CCCC1)C1CC34CC5CC6CC6C5CCCC3C4C21,0.4158,424.71,7.877,0,1
CCC(O)NC1CCCC(CCCC2CC3C4NCCC5NC5C34C2)C1,0.4158,361.57,2.762,4,4
CC1CC2NN3NC(CC(C)C4CCC5(F)CN45)C(CN)CC3CN2N1,0.4156,367.52,0.122,4,7
C.CN(C1CCC(CS(O)(O)N2CCC3C4C5C6CC6C34C52)CC1)C1NCNC2NCCC21,0.4147,479.74,2.777,5,7
CCCCC1CCCNC1NC1CCCC(C2CCCN(C3NCNC4NCCC43)C2)C1,0.4145,446.73,2.775,5,6
NCCC1(N2NCC(C3CC(C4CCCCCC4)CC4NCCCC43)N2)CC(CN)C1,0.4144,432.7,2.501,5,6
CCCC1C2CCC(NC3CN(C4CC5CNC54CN)C4C5CNC5(O)C34)CC2C1(C)F,0.4142,447.64,0.799,5,6
CCC1CC2C3N2CC2C(C)NC4CCCC(C56CC5N6)C4C2N3C2NC2CC1C1CCCCCC2CC2C1CC,0.4139,561.9,5.165,3,5
C.C.CCCC1CCC(O)CC1CCCN1C2(CCC)CC3CCC4CCCC4C312,0.4131,419.74,7.439,1,2
CC.CCC(CC(C)CC1C2C3NN3CNC23N(C2CCCN(C(O)CC)C2)N13)C1C2CCCCC21,0.4123,502.79,3.976,3,7
CC1CCCCCCCCCCCCCCCC2C3C(CCCC1)C23,0.4119,346.64,8.54,0,0
CC1CCCCCC(C)C(C)(C)C(N2C(O)NC3C(C(O)N4C5CCN(C)CC54)SC4NCCC2C43)C1,0.4114,535.84,2.684,4,8
CC1CCCC2C3CC2C3CC2CC2CCCCCC1C1C2CCCCCCCC34CC13C24.N,0.4109,465.81,9.44,1,1
C.CC1C2CCCCC2CN2CCN3C(CC4CC5C6C(CC(C)C7(C)CC8CC89CC9NC67)C5C5COC453)C12,0.4109,547.87,5.865,1,4
CCC(O)N1CCCC(CC2C3CCNNNN3CN3CC4CNC(C5CC5)(C4)N23)C1,0.4106,434.63,-0.007,5,9
CC1CC2CNCC3C(CCCCCC4(CCCCCCCC4)CC23)CCCC1CCC1C2CC12C,0.4106,495.88,9.792,1,1
CC1CCNC23NC(NC4CCC(O)CC4)C4C5OC5NCCCCCCC2N4N13,0.4104,420.6,0.393,5,8
C.C.CCCCCCOCCCCC1OC1C1NC2CC3CCC2C31,0.4103,353.59,5.18,1,3
COC1(O)CC(CC(CCCC2CCN(CC3CCCCC3)CC2)CN2CCNC3CC32)N1,0.4102,462.72,3.156,3,6
C.CC(CCC(O)CCNC1CC2C(C1)N2CC1C2CNC3NCC2C31)C1CC1C,0.4102,418.67,2.262,4,5
CN1CC2C3CCCC4CCCC5C6CC7CCC(CCC8CC9C%10CC89%10)CC7C6C5CC43C2C1,0.4099,473.79,7.505,0,1
CCC1CCCCCCCCCCC12CC1CCCCCC2CCCC1CCC1CCC2CC2C1.N,0.4098,499.91,11.679,1,1
C.CCCCCCCC1CCCCCCCCCCCC1CC,0.4098,324.64,8.93,0,0
CC.CCC1CC2CCNCCCC2CC1N1CC(C(N)O)C(NC2CCC(F)CC2)N1,0.4097,455.71,3.117,5,6
CCC(O)NCC1CCCC2C3C(CC1)CC(CC1CCC(OC4CCCCC4)CC1)C23,0.4094,445.73,6.681,2,3
CNC1CC2C3(C1)C1CCC4CCCCC5CCC(CC6C7CC8CCCCC8CC8CC876)C5CC4C123,0.4087,501.84,8.476,1,1
C.CC1CCCCCC2CCCCCC2C2C(C1)C13CCCCCC1C23,0.4086,358.65,8.252,0,0
CC.CCCC1CNC(O)C2C(CNCCC3C4C(CC5CC6CCCCC6C5)C5C(C)COC(NC24)N35)C1,0.4085,544.87,4.78,4,6
CC1CC2NN3NC(NC(C)C4CCC(F)CC4)C(CN)CC3NN2N1,0.4081,370.52,-0.122,6,8
CC12CC3CC4CC4CCCCCC3C3CCCC4CCCC4CCC1C32,0.4079,368.65,7.862,0,0
CN1CCC2CCCCCC2CCCCCC2(O)NCCC(NC3(O)CC34CCC3C4C4C5CC534)C12C,0.4075,511.8,4.622,4,5
CC1CCCCCCC2NC(O)C(CCC3(CC4NCCCC4C)CCCCCC3)C2C1,0.4074,446.76,6.788,3,3
C.CCCC1C(CCN2CCC2O)CCCC2NCNNNC21.I,0.4074,455.43,1.768,5,6
CCN1C(N)CC2(C)NNCC3CCC(C4CCC5(N)CN45)CC3NCCCN12,0.407,406.62,-0.065,5,8
NCCC1(N2CC(NC3CCC(F)CC3)C(C(N)O)C2)CCN(C2C3CCN4C3CC24)CC1,0.4069,464.67,0.463,4,7
CCC(O)NC1CC(C2C3C(NCC(N)CC4CCCCOCC4)CC4CC4C23)CC1C,0.4069,447.71,3.504,4,5
CCC(O)NC1CCC(C2C3C(C4C5CC(CCC6CCCC6)C54)C4C56NC5C34C26)C1,0.4067,422.66,4.158,3,3
CC1NC2NC23C2NC([SH]4CCCC4C4CCCC(F)C4)CCN2CC3C1(C)C,0.4067,424.67,2.942,4,4
CCC(O)N1CCC2(CC(N3C(NC(O)C4CCC(C5CC6C7C8C5C678)C4)NC4CCCCC43)C2)C1,0.4066,496.74,2.906,4,6
C.CC1CCCCCCCCCCCCCCCCCCCCCC1,0.4065,352.69,9.854,0,0
CCC(O)N(CC)C1CCC(CC(N)N2CCCC(NCCC3CCC(F)CC3)O2)CC1,0.4061,456.69,4.132,3,6
CCC1C2CC(CC3CC(C)CC(C4CCC5OC6C7CCC(C8CC8)CC7CCN6C5C4CO)O3)CC12.F,0.4055,545.82,6.655,1,4
C.CC(N)CC(C)CC1CC2CCCCC2N1C(C)CC1CC2C(CC(F)(F)F)CNCCC12,0.4046,487.74,6.612,2,3
C.CCC(O)N1CC2C3C4OC4C4(C5(C)CC6CC7(CN8C9C8C97)C5(C)C6CC)CCC5C6CC6C5C4C3C21,0.4039,532.81,5.102,1,4
CC.CCCC(O)N1CCC2C3C1C1C4N1NC(C)C21C3NC2C3CCC(CCC5CC5CCF)CC3C241,0.4035,528.8,4.56,3,5
C.CCCC(O)N1CCC(C2N3NC(C45CCC(OC6CCCCC6)C4C5)C45C(N)NCN4C235)C1,0.4033,488.72,1.748,4,8
COC1CCC(COC2CC3NCC4C(CCC5NCC(N6CCOCC6)NC54)NC3CC2OC)CC1,0.4031,521.75,0.683,4,9
CC.CC1CNN(CCCCC2C3OS23C)CC(CCC2CCCCC2N)CN1,0.403,428.73,3.983,3,5
C.C.CCC1C(CCCC2CCCCCCS3(C2)OO3)CC2CNCCC21,0.4029,401.7,6.877,1,3
C.CCC(C)NC1CCC2CCCNCC(C(C)C)CCCNCCC(O)NCC2C1CC,0.4026,468.82,4.755,5,5
C.CCC1CC1C1CCCCCC2C(CC1)CN(C1CCC(C3C4CC5CC5C43)CC1)C1CC21,0.4025,465.81,8.426,0,1
CC1CC(CC2CC2)CCC1N1C(O)NC2C(CONC3CCCN(C)C3)SC3NCCC1C32,0.4025,493.76,2.176,4,8
CC1CCC(CCCC2C3CC4C5CC6CC6C5C4C23)C2C1CCCCCC1CCCCC12,0.4023,448.78,8.99,0,0
CCCCCCCCC1NC(N2C3CCC(N4CCCCC4)CC32)C2CC1CCC2O,0.4021,431.71,4.903,2,4
CC1CC2C(N1C)C2(CNC1CCC2CC(CCCCC3CC4CC34)NCCC2O1)C12C(C)NC3C4C1C342,0.4017,520.81,3.981,3,5
CC1NCC(NC2NCC3C4CC(C5OC56CCC5CC56Cl)C2N34)CN1,0.4017,379.94,-0.217,4,6
CCC(O)N1CC(N)C2C34C5C6C(C)NCC(CC53C214)C6(N)O,0.4014,320.44,-1.382,5,6
C.CCC(O)NCC1CCCN(C2CCC(C3NO3)C3C2C(C)C2CN23)N1,0.4012,381.57,0.868,4,7
CCCCON1CCC2N3C4C5C(CNCCCN6C7CCCC6C7C)CCC5N4C23CC1,0.4011,457.71,3.097,1,6
C.CC1CCC2CCCCCCCCCCCCCCCCCCC2C1,0.4009,364.7,9.71,0,0
CCCCCC1CC23C4CCCCC5CCCCC6CC56CC42C3CNC1NCO,0.4007,414.68,5.435,3,3
C.CNCCCC1CCC2C3CCNCC4C(CNCCC(O)NCCC3C2C1C)CC1CC14,0.4006,476.79,3.69,5,5
COCCCCCCC1ON1CC1CC2C3(C4CC(N)C25C3N2C3CCCCC3C25N4)C2CC12,0.4005,468.69,3.071,2,6
CC1CC2C3CC45C(CCC4N5CCC45CC6C(CNCC4C5)[SH]4CCC(C57CC5C7)CC64)N3C2N1,0.4004,508.82,3.562,3,4
CCCC(C)NC1NCC2C(C3CCN(C4OC45CC4CC4C5)CC3)CC(C3CCC(O)CC3)C2N1,0.4002,500.77,3.65,4,6
COC1CC(OC)CC(N2CC3CC3C23CCC2NC4C(NC2C3)C2CN(CCNC3CC3C)NC24)C1,0.4001,514.76,0.927,4,8
CCCC1C2C3CCC4CCC(C3CC2C2CC(C(C)(N)O)NCN21)N(CCCN)N4,0.4,434.67,1.175,5,7
CC1CCC2CC3CCC(CNCC4CC4CC(C)C4C5CCC6CCCCC6CC54)C3C2C1,0.3994,465.81,8.189,1,1
CCCCCCN1CC(C2CN3NCCC3C(C3CNN(C(CC)CC)C3)N2)CN1,0.3994,421.68,1.547,4,7
CCC(O)NC1CCCC(N2C3C4CC4NC4NC56CC7CCC58OCC8C7C6C432)C1,0.3994,426.61,1.143,4,6
CC(C)CCC1CCCCCCCCCCCCC23C(CCCCC1)C2C1CCC24CC12C34,0.3992,452.81,10.346,0,0
C.COC(CCO)CC1C2C3NCN1C2N3CC1N2C3NCCNCC4CCCC41C(C)C32C,0.3991,476.71,0.637,4,8
CS(C)(O)C1CCC(C2CCCC3NC(NC4CCC(CC5CCCCC5)C4)NC32)CC1,0.3989,465.79,5.825,4,4
CCC(O)NC1CCCC(CC2N3C(C4CCCC5CC5C4)C34NC3NC5C3C524)C1,0.3986,412.62,2.36,4,5
CCC1C(O)CC2NNCC3(CCN(N)CN21)CCC12C(C4CC(N)C5CC541)C32,0.3985,402.59,0.169,5,7
C.CCC1CCCCCCCCC2C3C4CCCCCCC4C23CCCCCCC1,0.3984,416.78,10.346,0,0
CC.CC1CCC2C(CCCCC3CCC4C5C(CCNC6OC6CCC6CC6)C4C5C32)C1,0.3983,455.77,7.668,1,2
CCN(CCCC1CCNNC2(CCN)C3CN(CC)CC14CC3C2C4)CCC(C)N,0.3982,434.72,2.005,4,6
C.CC1C2C3CCCC(C3)OC2CCC1N1NCC(C(O)C2CC3C4CCC(C(O)N5CCOCC5)C3N24)C1N,0.3981,561.81,1.579,4,9
C.C.CCCCCCCCCC1C(C)NC2CC3C(C21)C31CCCCCCCC1,0.3978,405.76,8.763,1,1
C.CCCCCCC1CC1CCC1CC2CCCCCCCC21,0.3972,320.61,8.006,0,0
C.NC1CC(CC2CCC34C(C2)C25CCCCC2C5N3S4(O)O)C2CNC3C4CCC(CC24)C13,0.3971,489.77,5.276,4,5
CCC1CCCCCCCCCC2CCCCC2CC1C1CCCCCCCCCC1C,0.3969,444.83,11.127,0,0
CC(C)CCC1CC23C1CC21C2CC4C(C5NC56N5C7(CCCC(N8CCOC(C9CCC(C)C9%10CC%10)C8O)C7CO)C456)C231,0.3966,601.88,4.196,3,6
CC1CCCC2CC2CCC(C(C)C)C(CCCC(O)CCCC2CCCC2)CC1,0.3964,418.75,8.783,1,1
CC(C)(O)C1CCC2C(C1)C2C1C2C3NC34[SH](CCC3CCCCC5CC5C3)CCC124,0.3962,443.74,5.345,3,2
CC(C)C(O)N(C)CC1CCSNC(C2CCC3OC4CCCCC4C3C2)CC(N)CCN1C,0.396,496.81,3.685,3,7
C.CCC1CCC2CCCCCN2CCCNCCCCCC(CC(N)N)N(CCC2CC2C)N1,0.3958,494.86,4.835,4,6
CC1CC(O)N2NCC3C(C2C12CC2)C1N3CC1(CCN)N1CC(C2CCCCNCCC2)CN1,0.3957,487.74,0.69,5,8
Br.CCC(O)N1CCCC1C1NC(C2CCC(OCC34CCCC5C3C54)CC2)C2NNCCN21,0.3956,540.59,2.412,4,7
CBr.CCCCCCCCCCN1C(C)NC2CNC3NCCC3C21,0.3956,417.48,3.665,3,4
CCCC1C(C2C3C4C(C5NCCCC523)C42C3NSC(O)N32)CCN1C(O)CC,0.3954,420.62,1.357,4,7
C.C.CC1CNC2(CC(CC3CCCCCCCN3)C1)C(O)C2NC1CC(Cl)CC(Cl)C1,0.3952,492.62,5.436,4,4
CC1CC2NC3NC(NC(C)C4CCC(F)CN4)C(CN)CC3CN2N1,0.3952,369.53,-0.581,6,7
C.C.CCC1CC2C(C3OCC13CC)C1CCC3CC3C3CCCCC(Cl)CCC312,0.3949,437.15,8.34,0,1
CCCCCCC1CCC(C2CCCN3CC(CCCC4CC4)NN23)CC1CC,0.3947,403.7,6.548,1,3
C.CC1(C)CN1CC1CCC(NC2NN(C3CCCCC3CN)C3CCNC(O)C23)CC1,0.3946,450.72,1.825,5,7
CC1CCCCNC(NC2OC23CCCCCO3)CCCC2CCC2CC2CCCCC2CCC1,0.3946,488.8,7.518,2,4
C.CC1CCCCCCCCCCCCCC2C3CCCCCCCC3C12,0.3945,376.71,9.566,0,0
CCCCN1CCC(C(C)(N)O)CC1C(C)CC1CCC23CC(CC12)NN3CCCN,0.3945,435.7,2.657,4,6
C.CC(C1CC2CC2C1)C1C(C)C2C(CC3CCCCCCCCCCCCCCCC3)C12,0.3943,456.84,10.694,0,0
C.CC1CNCCC2CCC2CCC1C1CCCC2CCN3SCCCN3C2NC2C3CCC3C2C1,0.3941,516.88,6.396,2,5
CCC(O)N1CCCC(N2C3C(O)NNC(N)C3C3C2C32CCC(OC3C4CCCC3C4)CC2)C1,0.3939,489.71,1.323,5,8
CCCC(CN1CCNC(N2CCN3C4CC(C(CC5C6CNCC65)CN4)C3C2)C1O)OC,0.3939,462.68,-0.242,4,8
CCC(C)C1CCCC2CCCC2NCCC2C(CC3CCC4CC4CC3)C2NC1CCCO,0.3939,472.8,6.543,3,3
CC1CC(NC2CN(C3CCCCC3CN)C3CC4NC(O)C243)CCC1NC1OC1C,0.3938,433.64,0.718,5,7
CCC(O)NC1CC2CC2(CC2NC(CC3CCCOCCC3)CNCCCC2O)C1,0.3937,437.67,2.531,5,6
CC1C2C(CN2N2CCC(NCN)(NC3NC(O)CC4CCCCCCCC43)CC2)N1C,0.3937,449.69,0.79,5,8
CCCCNCCCC1NC2(C1CC)C1CCCCC(N3OC34CC4C)C(C)CCN1N2C,0.3936,461.74,4.334,2,6
CCCC(CN)CCCCCN(CC)CC1CCCCCCCC1CNC,0.3936,381.69,5.44,2,3
CCC(O)NC1CCCC(NC2C(C)CNN3NC4C5CC6C7CC8OCC8C76C54N23)C1,0.3927,444.62,0.515,5,8
CCC1(CC)C(O)NC2CC3C4C5CCC(C6C7CC8CC7NCN86)C4C3C5C21.CCN.I,0.3927,570.6,3.212,4,5
C.CC(CN(CCCC1CC(C)C1CCCCN)C1CNC2CCC(N)CC21)C1CC1,0.3921,434.76,4.62,3,4
CN1C(C(CCC(O)NC2CCC(OC(F)(F)F)CC2)C2CCNN2)N2CCOC(C)(C)C12,0.3921,479.59,1.713,4,8
CCCC1(C2CCCN(C3NCNC4NCCC43)C2)CCCCC2CC2CCNNC1O,0.392,448.7,1.91,6,7
CCC(O)N(CC)CCC(C)CNC1C2CC3CCCCCCC34NCCN(F)C214,0.3917,424.65,3.292,3,5
CC1NC12CCCC1C3CC(C4CNN(C5(CCN)CC(CF)C5)N4)C4CCCNC4C3N12,0.3915,461.67,1.076,5,7
CCC1(CCCC2ON2C2C3CCC4C56C(C32)C42N5CCC3CCC4CCCCC4CC362)C2CC21C,0.3914,488.76,6.624,0,3
CC1CCCCOOC12CCC(C1NNN3CNC4NCCC4C13)CC2.P,0.3914,399.52,1.3,4,7
CCC1CC(CCN)(N2NCC(C3CC(C4CCCC5(C4)NC5O)CC4CCCCC43)N2)C1,0.3914,459.72,3.271,5,6
CCCCCCCC12CCCC1C2NC1(C(C)N)CCNC2CC23NCCCC(C)C3C1.O,0.391,462.77,3.897,4,4
CCC(CCN1CC12CC2C)N1CCN(C2CCC3CN2C3NCCC(O)C2CC2)CC1.CO,0.3908,477.74,1.604,3,7
COC1CC2CCCCCCCCCC3CCCCC4CC4CC3CCCCCCC2C1,0.3908,444.79,9.725,0,1
CC.CC1C2CC3CC(C12)C1(CCC2CCCCC2C2CC45C(CCCC24)CC2CC4CC4C25)OC1N3,0.3908,505.83,8.057,1,2
CC1CCCCCCCC1CCC1CCCC2N1CC(C1CCC3CC4CCCCC4C3C1)C21OC1N,0.3907,510.85,7.913,1,3
CCC(CC)N1CC(C2NC(C3CNN(CCCCC4CC4)C3)CN3NCCC23)CN1,0.3901,433.69,1.547,4,7
CCCCCCCC1CCCCC2CC2CCCCCC1CCC,0.3899,334.63,8.54,0,0
CC1CC12CCC1CCCCCCCCCCCCCCC3CC3CC1C2C,0.389,386.71,9.176,0,0
CCC(CC1(N)OC1NC1OC12CCC1(CC13CC3)N2)C1CC2CC(C)CC2CCNCN1,0.3889,459.68,2.324,5,7
CC(CCCN1CC(C)C(C2C(CC3CCCCCC3)C2C2CN2)N1)CC12CC1(C)O2,0.3888,429.69,4.744,2,4
COC1CC2NCNC3N4CCN(C5NCC(CC6CCCCC6)CN5)CC4C23CC1OC1C(C)C2CCCCC21,0.3888,570.87,2.899,4,8
C.CCCC(O)NCCC(C)CCC1CCC1C1N(NC)NC2C3CCCCC321,0.3887,408.68,4.045,4,5
C.CC(C)COC1C2CCC(NC3NN(C4CCCCC4CN)C4CCNC(O)C34)C1C2.F,0.3884,471.71,2.165,5,7
NCCC1(N2NCC(C3CC(C4CCC5C6C7NC7C456)CC4NCCCC43)N2)CC(CF)C1,0.3883,458.67,1.538,5,6
CCC1CC1CCNCCC1N2CCCNCC3CC4CCCCCC5CN6CC5(C3CC4)C2C16CCN,0.3881,525.87,4.464,3,5
C1CCCC2C(CC1)N1CC34CCCCCC3CN2C42CCC12.CC.CCC1CCCC2CCC(O)C12,0.3881,512.87,7.8,1,3
CC1CCCCCCCC1CCCC1(C)C(C)C2C3C45CC6CCCCCCCCC4C6C5C231,0.388,464.82,10.058,0,0
CCNC(CCCCC1CCC2C(C1)CC1C2CC12CCCCC2CC)C(C)C,0.3879,401.72,7.84,1,1
CC1CCC23C1C2(C)CC1CC2CCCCCCCCCCCC2C2N4OC4CC123,0.3877,411.67,7.332,0,2
CCC.CCCCCCN(C1CC(OC)CC(OC)C1)C1CCC2NCC(C3CNN(C)C3)NC2C1,0.3875,509.82,3.785,3,7
CCC1CCCCC1CCCCCCC1CCCC2C1NC1N(C(O)C3CC3)N21,0.3869,403.66,5.229,2,4
C.C.CCCC12C3C1C3C21C2(C3CCC4CC4C3)C34C(CC5CC6C(CCC7CC7)C56)NCC3C412,0.3869,473.79,7.408,1,1
C.CCCC1C2CC3CC4CNC5C6C7CCCCCC8CCCCCC8C7C6C5C5NN5CCC43C(C)N12,0.3869,536.89,6.667,2,4
CC1CC2CC2C(C)(NC(O)NC2CCC3C(C2)C3C2NCNC3NCCC32)C1,0.3866,403.62,1.135,6,6
C.CC12CCN(C1)C21NCC(C(O)NC2CCC(OC(F)(F)F)CC2)CC1C1CNCNC1,0.3865,477.62,1.792,5,7
C.CSC(C)CCCCC1C2C(C)C13C2C1CC2NC4C5CCCCC5CNC45C(CNC(O)C25)C13,0.3857,515.85,4.725,4,5
CCC(O)NC1CCN2C34CC(C5NO5)C5NC(C6CCCC7CC7C6)CC5C3C23C1C43,0.3856,440.63,1.8,4,6
CC1NCCCC2CCN(C)CCC2CCCCCCCCCCCCCCC12CC2CC1CC2CC2C1,0.3851,526.94,9.62,1,2
CCC1CCC(C2CC3C(C4C5CCC(NC(O)CC)C54C)CCC(C(N)O)C3N2)CC1,0.3849,447.71,3.586,5,5
CCCCCCC1N2CC13CN3C2N1CC2C(C1)N2C1NCNC2CC(OC)C(OC)CC21,0.3843,460.67,0.646,2,8
COC1CC(OC)CC(N(CCCCCC2CC2)C2CCC3NCC(C4CNN(C)C4)NC3C2)C1,0.3843,491.77,2.759,3,7
C.CCC(O)NCC1CCCN2C3C(CC1)CC(C1C4CCC(OC5CCCCC5)CC41)C32,0.3843,460.75,5.584,2,4
CC(C)CCCCC1C2C3CCC(CC4C3NC3CCC(C)CCCCCC35CCCN45)N12,0.3841,455.78,6.362,1,3
OC1NCNNC2C3CCC4CNNCC5CC5CC4C32CCCCN1C1CC1,0.3838,404.6,0.697,6,7
CCCC1C2C1C1C2C2NC3C(C(N)O)CC4C5CCC(NC(O)CC)C6CC65C4C3C21.O,0.3834,459.68,1.302,5,5
CCC(CCOC1CC1C)CC1CCC2C3CCCC4NC(NC(O)C5CC5)NC43C2C1,0.3834,445.69,3.966,4,5
CC.CCCC(C1CC1)N1NC(CC2CCC(C)(C3C4N3S4(O)CC)C2)C2C(N)NCCC21,0.3832,481.8,4.476,4,6
C.CCC1CCCCCC2C3CCCC(ON4CCOCC4)CC3C23CCCCCC3CCCC1C,0.3832,503.86,9.055,0,3
CCC(O)N1CCCC(C2SC(C3C4CC(C5CC5C5CCCC6CCC65)CC43)C(C(N)O)C2N)C1,0.3831,517.82,3.866,4,6
CCC1CCC2C(CC(C(N)O)C3C2C2C4CC(C(C)(C)O)CC2N43)CN2N1C2(O)CC,0.3826,448.65,1.525,4,7
CCC1CCC(C2CC3C(C4CCCN(NC(O)CC)C4C)CCC(C(N)O)C3N2)CC1,0.3826,450.71,3.186,5,6
COC1CC(OC)CC(N(CCCCCC(C)C)C2CCC3NCC(C4CNN(C)C4)NC3C2)C1,0.3826,493.78,3.005,3,7
CCC(O)N1CCCC(C23NC(C4CCC(OC56CCC7C8C5C786)CC4)C4CNN2CC43O)C1.N,0.3822,487.69,1.422,5,8
CNN1NCC2(CCNCN2)C1C1NC23CC4C5C(C)C56CN6C42CC13,0.3821,357.51,-1.588,5,7
NCCC1(N2CCC(C3CC(C45CCCC4CCNC5)CC4NCCCC43)N2)CC(CS)C1,0.3821,475.79,3.167,5,6
CCC(O)NCCC1C(CC)CCCNC2CC(C3CCC(OC4CCCCC4)CC3)NN21,0.3819,464.74,4.286,4,6
CC1CC2CC3C(CC12)CC(C)C31CC2CCCCCCCCCCC(C)C2C1,0.3819,398.72,8.888,0,0
C.C.CC12CC1C2CCCCC1CC2CCCC3CCCCCC3C3CCCCC23C1,0.3819,428.79,10.058,0,0
OC1CCCCC2CCCCNCC2CCCCCCCC2CCCCCC3CCC3C2C1,0.3818,459.8,8.271,2,2
CCCC1CCCC(O)C2CCC(N)N2CC23CCCCCC(CC1)CC2S3(N)O.CO,0.3813,473.77,4.328,5,6
CCC(O)N1CCCC(N2CC(C3CCC(OC4CCC5CC5C4)CC3)C3C(N)NNC(O)C32)C1,0.3813,491.72,1.571,5,8
C.CC12CC34CCC5CC5CCCC5CC5CCCCCCCCC3CCC14C2,0.3812,398.72,9.176,0,0
CCC(CC)N1CC(C2NC(C3CNN(CC4CC4O)C3)CN3NCCC23)CN1,0.3811,407.61,-0.652,5,8
C.CCCCCCCCC1CC1CC1(N)CC2C3C4CCCCC5(CC5C)CC4C231,0.381,413.73,7.969,1,1
CCCCCCC1CCC2NC3(O)C4CCCCCCCCCCCNCC4CCC3C2C1,0.3807,460.79,7.18,3,3
CCCCNC(C1CCC2NC(NC(O)C3CC3F)SC2C1)C(C)(C)C,0.3806,387.61,3.214,4,5
CCCCCCNCC1C(CC(N)O)NC23C4CCCC2C143.S,0.3805,341.57,1.693,4,4
CC1C(NCCC2CCC(F)CN2)NC2NC3CC(O)C(C)N3CC2C1N,0.3805,384.54,-0.724,6,7
NCCC1(N2CC(C(N)O)C(NC3CCC(F)CC3)N2)CCN2C3CCCCCCC3C2C1,0.3805,466.69,1.801,5,7
CC1CC(CCN)N2NCC3(CC4CCCNC4CC(N4CC5CC5(N)C45CN5)C3)N2C1,0.3802,444.67,-0.227,5,8
CCCCCCCCCCCC1CCC23CCCCCCCCC24C1C34.N,0.3801,375.69,8.846,1,1
CCCOC1CNCC2C(C3CCC(OC4CCCC(OC)C4F)CC3)NN(C3CCCN(C(O)CC)C3)C12,0.3801,554.79,3.232,3,8
CCOCCCCN1NC23NC4CC5CC67C8CCC(C(O)C56C(C)(C)C45C4C6OC6C2C35C41)N7C8,0.38,494.68,1.317,3,7
CC.CCC1CC(CCN)(N2NCC(C3CC4CC(CCCN)C5(NCCCC35)C4C)N2)C1,0.3798,462.77,3.383,5,6
CCCC(C)NC1NCC2C(C3CCC(C4OC45CC4CC4C5)CC3)CC(C3CCC(O)CC3)C2N1,0.3795,499.78,4.787,4,5
C.OC1CC(C2CC(N3NC34NCNC3NCCC34)C2)C2CC1CCCCCN2,0.3793,406.62,0.88,6,7
CCN1CC2C3CNC(C3)(C1)C(CC13CC(CC4NN4C)C1C3)CCNNC2CCN,0.3792,431.67,0.7,5,7
CC.N.NC1CC12CCCCCC1CCCCC1NC2NCCCCC1CC2CC2C1,0.3784,434.76,6.137,4,4
CC(CCNCCC1CC(C2CCC(C(C)(C)O)CC2)C1)C1C2CCCCCCCC21,0.3782,431.75,7.202,2,2
